BusinessName,DBAName,Address,City,State,Zip,LICSTATUS,LICENSECAT,DESCRIPT,LicenseAddDtTm,DAYPHN,Property_ID,Location
Kings Pizza & Grill,,1210A Blue Hill,Mattapan,MA,02126,Active,FS,Eating & Drinking,02/03/2014 03:32:58 PM,+16176985464,352217,"(42.3594, -71.0587)"
Kingston Station,,23 Kingston,Boston,MA,02111,Active,FT,Eating & Drinking w/ Take Out,05/09/2007 03:51:13 PM,+16174826282,82006,"(42.353772, -71.059213)"
Kiosk @ WGBH,,1 guest,Brighton,MA,02135,Active,FS,Eating & Drinking,06/05/2007 09:45:55 AM,+19783727400,,"(42.3594, -71.0587)"
KIPO'S PIZZERIA RESTAURANT,,106 Bunker Hill,Charlestown,MA,02129,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:34:54 PM,+16173878983,158070,"(42.377447, -71.058588)"
KMB(TEST),,1 City Hall,Boston,MA,02108,Active,FT,Eating & Drinking w/ Take Out,06/06/2014 04:45:51 PM,+10000000000,32856,"(42.36042, -71.058274)"
KO Catering and Pies,,256 Marginal,East Boston,MA,02128,Active,FS,Eating & Drinking,05/22/2012 12:45:42 PM,+16174185234,156128,"(42.364227, -71.032549)"
Korean Garden Restaurant,,122 HARVARD ,ALLSTON,MA,02134,Active,FS,Eating & Drinking,10/24/2008 03:42:06 PM,+16175628989,,"(42.3594, -71.0587)"
Kung Fu Tea,,125 Harvard,Allston,MA,02134,Active,FT,Eating & Drinking w/ Take Out,10/19/2012 02:58:33 PM,+10000000000,70338,"(42.35225, -71.132078)"
Kung Fu Tea @ Mass. Ave.,,334 Massachusetts,Boston,MA,02115,Active,FT,Eating & Drinking w/ Take Out,07/23/2013 02:31:52 PM,+10000000000,156790,"(42.34261, -71.084169)"
Kwik-E Pizza and Sub,,738 Huntington,Mission Hill,MA,02115,Active,FT,Eating & Drinking w/ Take Out,05/21/2014 09:24:23 AM,+16175669449,156026,"(42.333711, -71.105368)"
L STREET DINER,,108 L,South Boston,MA,02127,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:35:52 PM,+16172681155,156806,"(42.334052, -71.035091)"
L STREET TAVERN,,195 L,South Boston,MA,02127,Active,FS,Eating & Drinking,12/07/2006 01:34:21 PM,+16172685643,157574,"(42.331583, -71.03505)"
L.A. Burdick Chocolate,,224 Clarendon,Boston,MA,02116,Active,FT,Eating & Drinking w/ Take Out,07/30/2011 01:41:18 PM,+16037563701,340972,"(42.351219, -71.075653)"
L5B1,,4 YAWKEY,BOSTON,MA,02115,Active,FT,Eating & Drinking w/ Take Out,11/16/2008 11:32:54 AM,+16175366683,,"(42.3594, -71.0587)"
L5B3,,4 YAWKEY,BOSTON,MA,02115,Active,FT,Eating & Drinking w/ Take Out,11/16/2008 11:34:13 AM,+16175366683,,"(42.3594, -71.0587)"
L5C1,,4 YAWKEY,BOSTON,MA,02115,Active,FT,Eating & Drinking w/ Take Out,11/16/2008 11:29:39 AM,+16175366683,,"(42.3594, -71.0587)"
L5C3,,4 YAWKEY,BOSTON,MA,02115,Active,FT,Eating & Drinking w/ Take Out,11/16/2008 11:31:02 AM,+16175366683,,"(42.3594, -71.0587)"
La Abundansia,,59 Meridian,East Boston,MA,02128,Active,FT,Eating & Drinking w/ Take Out,05/25/2012 12:45:46 PM,+17816080899,94637,"(42.371739, -71.038772)"
La Baguette Restaurant,,1225 Dorchester,Dorchester,MA,02125,Active,FS,Eating & Drinking,04/02/2010 09:15:15 AM,+16174365464,48265,"(42.308959, -71.058405)"
La Be Fana Pizzeria,,15 Beacon,Allston,MA,02134,Active,FT,Eating & Drinking w/ Take Out,06/05/2014 08:21:49 AM,+16179870086,12560,"(42.35425, -71.13765)"
LA BELLE CAPOISE RESTAURANT,,884 Morton,Dorchester,MA,02124,Active,FS,Eating & Drinking,03/21/2007 03:22:25 PM,+16172981760,97818,"(42.281, -71.08457)"
La Belle Creole,,473 River,Mattapan,MA,02126,Active,FS,Eating & Drinking,10/22/2013 10:50:17 AM,+16172983000,157295,"(42.268249, -71.093011)"
La Catrina,,1610 Commonwealth,BRIGHTON,MA,02135,Active,FS,Eating & Drinking,06/28/2012 01:09:44 PM,+10000000000,,"(42.3594, -71.0587)"
LA CHIVA RESTAURANT,,259 Bennington,East Boston,MA,02128,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:36:06 PM,+16175696200,14695,"(42.37825, -71.02954)"
La Esquinita Restaurant,,389 Maverick,East Boston,MA,02128,Active,FT,Eating & Drinking w/ Take Out,11/19/2012 02:24:09 PM,+16175671134,93071,"(42.3657, -71.02905)"
LA FAMIGLIA RISTORANTE,,112 Salem,Boston,MA,02113,Active,FS,Eating & Drinking,12/07/2006 01:34:16 PM,+17812843908,121697,"(42.36455, -71.05571)"
La Frontera Restaurant,,290 Bennington,East Boston,MA,02128,Active,FS,Eating & Drinking,11/18/2010 12:52:33 PM,+16175698600,14702,"(42.379018, -71.02859)"
La Galleria 33,,123 Salem,Boston,MA,02113,Active,FS,Eating & Drinking,06/03/2008 01:49:11 PM,+16177237233,121740,"(42.36466, -71.05536)"
La Hacienda Restaurant Bar,,148 Meridian,EAST BOSTON,MA,02128,Active,FS,Eating & Drinking,07/01/2008 11:19:52 AM,+16175613737,,"(42.3594, -71.0587)"
La Lechonera Cafe,,342 Cummins,ROSLINDALE,MA,02131,Active,FT,Eating & Drinking w/ Take Out,11/28/2007 10:15:30 AM,+16173230311,,"(42.3594, -71.0587)"
La Mamma Pizza And More,,190 Brighton,Allston,MA,02134,Active,FT,Eating & Drinking w/ Take Out,05/31/2007 11:59:39 AM,+16177831661,20106,"(42.35303, -71.1339)"
La Pastaria,,300 FANEUIL HALL MARKET,BOSTON,MA,02109,Active,FT,Eating & Drinking w/ Take Out,03/25/2007 12:03:49 PM,+19789701144,,"(42.3594, -71.0587)"
LA REINA,,80 Bennington,East Boston,MA,02128,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:35:16 PM,+10003811799,14936,"(42.37608, -71.0361)"
LA SULTANA BAKERY,,40 MAVERICK,EAST BOSTON,MA,02128,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:34:37 PM,+16175689999,,"(42.3594, -71.0587)"
LA SUMMA,,26 Fleet,Boston,MA,02113,Active,FS,Eating & Drinking,03/25/2007 03:26:21 PM,+16175292565,58635,"(42.36459, -71.05254)"
LA TERRAZA RESTAURANT,,19 Bennington,East Boston,MA,02128,Active,FS,Eating & Drinking,12/07/2006 01:36:29 PM,+16175615200,14651,"(42.375103, -71.037993)"
La Voile Brasserie,,257 Newbury,Boston,MA,02116,Active,FS,Eating & Drinking,10/18/2007 08:14:57 AM,+16175874200,101472,"(42.34966, -71.08314)"
Laffa Vegetarian,,31 Saint James,Boston,MA,02116,Active,FS,Eating & Drinking,02/08/2012 12:57:25 PM,+16172662817,304225,"(42.35091, -71.07152)"
LALA LUNCHEONETTE RESTAURANT,,792 Washington,Dorchester,MA,02124,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:36:31 PM,+16174074574,158320,"(42.283811, -71.07134)"
LALA ROKH,,97 Mount Vernon,Boston,MA,02108,Active,FS,Eating & Drinking,12/07/2006 01:34:41 PM,+16177205511,98801,"(42.35806, -71.06972)"
Land of Pizza,,445 BROADWAY,SOUTH BOSTON,MA,02127,Active,FT,Eating & Drinking w/ Take Out,01/06/2009 10:18:19 AM,+16172694442,,"(42.3594, -71.0587)"
LANDMARK @ LONGWOOD,,63 PARKER HILL ,BOSTON,MA,02120,Active,FS,Eating & Drinking,12/07/2006 01:35:36 PM,+10009750110,,"(42.3594, -71.0587)"
Landmark Pizza @ North Station,,0 Causeway,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,08/31/2010 01:32:34 PM,+17819389944,26490,"(42.368114, -71.062947)"
Langham Hotel,,250 Franklin,Boston,MA,02110,Active,FS,Eating & Drinking,12/07/2006 01:35:57 PM,+16174511900,157806,"(42.35663, -71.054279)"
Langham Hotel (Chuan Body & Soul),,250 Franklin,Boston,MA,02110,Active,FS,Eating & Drinking,05/28/2008 01:22:59 PM,+16174511900,,"(42.3594, -71.0587)"
Lanta Asian Cuisine,,38 Batterymarch,Boston,MA,02110,Active,FT,Eating & Drinking w/ Take Out,11/29/2012 09:46:12 AM,+10000000000,157539,"(42.357589, -71.053939)"
LARRY J'S BBQ CAFE,,   , ,MA,,Active,FT,Eating & Drinking w/ Take Out,06/27/2012 01:06:22 PM,+10000000000,,"(42.3594, -71.0587)"
LAS BRISAS DEL CARIBE,,194 BLUE HILL ,DORCHESTER,MA,02121,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:34:21 PM,+16174271211,,"(42.3594, -71.0587)"
LAS PALMAS RESTAURANT,,4337 Washington,Roslindale,MA,02131,Active,FS,Eating & Drinking,12/07/2006 01:36:12 PM,+16178285658,145190,"(42.28344, -71.1316)"
Las Vegas Express Restaurant,,1592 Blue Hill,Mattapan,MA,02126,Active,FT,Eating & Drinking w/ Take Out,09/04/2013 11:32:44 AM,+16173223133,156355,"(42.269621, -71.093209)"
Las Vegas Seafood Restaurant,,1200 RIVER ST,BOSTON,MA,02136,Active,FS,Eating & Drinking,12/07/2006 01:34:57 PM,+16173642772,,"(42.3594, -71.0587)"
LATINO RESTAURANT,,302 Centre,Jamaica Plain,MA,02130,Active,FS,Eating & Drinking,12/07/2006 01:34:38 PM,+16172654464,27963,"(42.32273, -71.10325)"
Latinos Restaurant,,88 Chelsea,East Boston,MA,02128,Active,FT,Eating & Drinking w/ Take Out,02/26/2010 10:14:27 AM,+16175696162,30630,"(42.37218, -71.0364)"
Laugh Boston,,425 Summer,Boston,MA,02210,Active,FS,Eating & Drinking,02/07/2013 10:32:25 AM,+16172631300,344059,"(42.346219, -71.043099)"
LAZ CAFE,,1744 Washington,Roxbury,MA,02118,Active,FT,Eating & Drinking w/ Take Out,04/23/2014 10:31:57 AM,+16175360066,351061,"(42.3594, -71.0587)"
LB1,,4 YAWKEY,BOSTON,MA,02115,Active,FT,Eating & Drinking w/ Take Out,11/16/2008 11:22:16 AM,+16175366683,,"(42.3594, -71.0587)"
LBG,,4 YAWKEY,BOSTON,MA,02115,Active,FT,Eating & Drinking w/ Take Out,04/27/2007 07:00:54 PM,+10000000000,,"(42.3594, -71.0587)"
LC1/Pizza/LB2,,4 YAWKEY,BOSTON,MA,02115,Active,FT,Eating & Drinking w/ Take Out,11/16/2008 11:15:39 AM,+16175366683,,"(42.3594, -71.0587)"
LC2/LY1,,4 Yawkey,Boston,MA,02115,Active,FT,Eating & Drinking w/ Take Out,11/16/2008 11:16:38 AM,+16175366683,156417,"(42.346723, -71.09868)"
LC4A,,4 YAWKEY,BOSTON,MA,02115,Active,FT,Eating & Drinking w/ Take Out,11/16/2008 11:18:32 AM,+16175366683,,"(42.3594, -71.0587)"
Lean & Green Gourmet,,300 LOGAN AIRPORT TRMNL C,EAST BOSTON,MA,02128,Active,FT,Eating & Drinking w/ Take Out,08/25/2009 02:42:52 PM,+16175671112,,"(42.3594, -71.0587)"
Lee Chen's,,473 BROADWAY,South Boston,MA,2127,Active,FT,Eating & Drinking w/ Take Out,01/22/2008 02:43:16 PM,+16172690061,,"(42.3594, -71.0587)"
Left Field Inseat,,4 Yawkey,Boston,MA,02115,Active,FT,Eating & Drinking w/ Take Out,07/20/2010 10:13:58 AM,+16175366683,156417,"(42.346723, -71.09868)"
Left Field Pantry,,4 Yawkey,Boston,MA,02115,Active,FT,Eating & Drinking w/ Take Out,04/08/2011 02:36:07 PM,+16175366683,156417,"(42.346723, -71.09868)"
Legal C Bar (Space BA-LO6),,200 LOGAN AIRPORT TRMNL B,EAST BOSTON,MA,02128,Active,FS,Eating & Drinking,10/19/2007 11:26:15 AM,+16175309147,,"(42.3594, -71.0587)"
Legal Crossing,,558 Washington,Boston,MA,02111,Active,FS,Eating & Drinking,07/31/2013 02:32:17 PM,+10000000000,145729,"(42.353432, -71.0622)"
Legal Harborside,,242 Northern,Boston,MA,02210,Active,FS,Eating & Drinking,07/01/2010 12:07:36 PM,+10000000000,103892,"(42.34903, -71.03882)"
LEGAL SEA FOOD,,100 LOGAN AIRPORT TRMNL A,EAST BOSTON,MA,02128,Active,FT,Eating & Drinking w/ Take Out,03/08/2007 11:25:19 AM,+16175309147,,"(42.3594, -71.0587)"
LEGAL SEA FOOD,,200 LOGAN AIRPORT TRMNL B,EAST BOSTON,MA,02128,Active,FS,Eating & Drinking,03/08/2007 11:22:56 AM,+16175309147,,"(42.3594, -71.0587)"
Legal Sea Foods (B Connector),,200 Terminal,East Boston,MA,02128,Active,FS,Eating & Drinking,02/11/2014 01:19:25 PM,+10000000000,341353,"(42.3594, -71.0587)"
Legal Sea Foods (Logan Airport Trmnl C),,300 Terminal,East Boston/,MA,02128,Active,FS,Eating & Drinking,07/26/2012 11:07:13 AM,+10000000000,341352,"(42.3594, -71.0587)"
LEGAL SEA FOODS INC.,,800 BOYLSTON,BOSTON,MA,02199,Active,FS,Eating & Drinking,12/07/2006 01:34:32 PM,+16175309147,,"(42.3594, -71.0587)"
LEGAL SEAFOOD,,100 HUNTINGTON ,BOSTON,MA,02116,Active,FS,Eating & Drinking,12/07/2006 01:34:13 PM,+16175309147,,"(42.3594, -71.0587)"
LEGAL SEAFOODS,,255 State,Boston,MA,02109,Active,FS,Eating & Drinking,12/07/2006 01:35:06 PM,+16175309147,158086,"(42.359417, -71.051129)"
LEGAL SEAFOODS,,26 Park,Boston,MA,02116,Active,FS,Eating & Drinking,12/07/2006 01:35:07 PM,+16175309147,157711,"(42.351363, -71.069099)"
Lelene's Restaurant,,1296 BLUE HILL ,MATTAPAN,MA,02126,Active,FS,Eating & Drinking,08/27/2009 12:59:44 PM,+16172961300,,"(42.3594, -71.0587)"
Lenox Hotel (5 Food Serv. Loc.),,704 Boylston,Boston,MA,02116,Active,FS,Eating & Drinking,12/07/2006 01:35:37 PM,+16179334800,18381,"(42.349278, -71.079625)"
Le's Restaurant,,137 BRIGHTON ,ALLSTON,MA,02134,Active,FS,Eating & Drinking,12/07/2006 01:34:28 PM,+10007832340,,"(42.3594, -71.0587)"
LES ZYGOMATES,,129 South,Boston,MA,02111,Active,FS,Eating & Drinking,12/31/2013 08:04:42 AM,+17023015045,155931,"(42.351209, -71.057569)"
L'Espalier/Sel De La Terre,,772 Boylston,Boston,MA,02116,Active,FS,Eating & Drinking,11/09/2007 12:57:34 PM,+16174424200,18395,"(42.348701, -71.081632)"
Levi's Restaurant & Lounge,,323 Washington,Dorchester,MA,02121,Active,FS,Eating & Drinking,04/23/2009 09:49:02 AM,+16172870400,146031,"(42.29983, -71.07452)"
Levy Premium Food Court 1,,415 Summer,Boston,MA,02210,Active,FT,Eating & Drinking w/ Take Out,05/26/2010 02:12:06 PM,+16179542100,132014,"(42.344449, -71.044821)"
Levy Premium Food Court 2,,415 Summer,Boston,MA,02210,Active,FT,Eating & Drinking w/ Take Out,05/26/2010 02:16:02 PM,+16179542100,132014,"(42.344449, -71.044821)"
Levy Premium Food Court 3,,415 Summer,Boston,MA,02210,Active,FT,Eating & Drinking w/ Take Out,05/26/2010 02:18:30 PM,+16179542100,132014,"(42.344449, -71.044821)"
Levy Premium Food Court 4,,415 Summer,Boston,MA,02210,Active,FT,Eating & Drinking w/ Take Out,05/26/2010 02:19:27 PM,+16179542100,132014,"(42.344449, -71.044821)"
Levy Premium Food Court 5,,415 Summer,Boston,MA,02210,Active,FT,Eating & Drinking w/ Take Out,05/26/2010 02:20:52 PM,+16179542100,132014,"(42.344449, -71.044821)"
Levy Premium Main Kitchen & Commissary,,415 Summer,Boston,MA,02210,Active,FS,Eating & Drinking,05/26/2010 02:03:15 PM,+16179542100,132014,"(42.344449, -71.044821)"
LFV,,4 Yawkey,Boston,MA,02115,Active,FT,Eating & Drinking w/ Take Out,03/31/2010 01:16:42 PM,+16175366683,156417,"(42.346723, -71.09868)"
Liberty Bell,,170 BROADWAY,SOUTH BOSTON,MA,02127,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:34:09 PM,+17812338113,,"(42.3594, -71.0587)"
Liberty Diner,,1003 MASSACHUSETTS ,ROXBURY,MA,02118,Active,FS,Eating & Drinking,12/07/2006 01:34:08 PM,+16174429262,,"(42.3594, -71.0587)"
Liberty Mutual Berkeley (1st Fl.),,157 Berkeley,Boston,MA,02116,Active,FT,Eating & Drinking w/ Take Out,01/06/2012 09:44:20 AM,+16173579500,342978,"(42.3594, -71.0587)"
Liberty Mutual Berkeley Cafeteria (2nd Fl),,157 Berkeley,Boston,MA,02116,Active,FS,Eating & Drinking,01/06/2012 09:14:14 AM,+16173579500,342978,"(42.3594, -71.0587)"
LICKS CAFE,,1140 Boylston,Boston,MA,02215,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:35:05 PM,+16177472712,156962,"(42.346689, -71.089011)"
Lilly Gourmet Pasta Express,,1526 Tremont,Mission Hill,MA,02120,Active,FT,Eating & Drinking w/ Take Out,02/18/2010 10:12:20 AM,+16174278080,170516,"(42.332278, -71.100023)"
LIMELIGHT STAGE & STUDIOS  INC.,,204 Tremont,Boston,MA,02116,Active,FS,Eating & Drinking,12/07/2006 01:36:08 PM,+16174230785,157516,"(42.351757, -71.064491)"
LIMONCELLO,,190 North,Boston,MA,02113,Active,FS,Eating & Drinking,12/07/2006 01:35:45 PM,+16175234480,158273,"(42.363379, -71.053961)"
Lincoln Bar & Grill,,8 Lincoln,Brighton,MA,02135,Active,FS,Eating & Drinking,01/24/2014 09:53:01 AM,+16177873669,86002,"(42.358902, -71.146953)"
Lincoln Tavern,,425 Broadway,South Boston,MA,02127,Active,FS,Eating & Drinking,05/03/2012 01:26:00 PM,+17818208103,21502,"(42.33635, -71.04755)"
Liquid Art House,,100 Arlington,Boston,MA,02116,Active,FS,Eating & Drinking,09/26/2013 10:29:53 AM,+10000000000,4809,"(42.35002, -71.0695)"
LIQUOR STORE,,25 Boylston,Boston,MA,02116,Active,FS,Eating & Drinking,12/07/2006 01:35:29 PM,+16173576800,156729,"(42.351899, -71.065829)"
LIR,,903 Boylston,Boston,MA,02115,Active,FS,Eating & Drinking,12/07/2006 01:35:48 PM,+16177780089,18418,"(42.348481, -71.084239)"
LITTLE ASIA RESTAURANT,,991 Bennington,East Boston,MA,02128,Active,FS,Eating & Drinking,12/07/2006 01:34:49 PM,+16179613471,158064,"(42.386375, -71.007041)"
Little Caesars,,628 American Legion,Roslindale,MA,02131,Active,FT,Eating & Drinking w/ Take Out,10/25/2013 10:19:58 AM,+18572733250,172176,"(42.284551, -71.110244)"
Little Haiti International Cusine,,1184 Hyde Park,Hyde Park,MA,02136,Active,FS,Eating & Drinking,08/20/2012 02:11:27 PM,+18572539881,156925,"(42.258529, -71.12376)"
LITTLE HOUSE ALTERNATIVE,,275 Cottage,Dorchester,MA,02125,Active,FS,Eating & Drinking,12/07/2006 01:35:01 PM,+16175065950,157333,"(42.318279, -71.057278)"
Little Lamb,,326 Cambridge,Boston,MA,02114,Active,FS,Eating & Drinking,08/16/2012 10:18:14 AM,+16178505119,25290,"(42.360929, -71.069218)"
Little Pizza King,,389 Washington,Brighton,MA,02135,Active,FT,Eating & Drinking w/ Take Out,07/07/2007 12:16:15 PM,+16177877800,143534,"(42.34929, -71.15484)"
Little Steve's Pizza,,1114 Boylston,Boston,MA,02115,Active,FT,Eating & Drinking w/ Take Out,03/16/2010 10:33:11 AM,+16172665576,157702,"(42.34677, -71.088759)"
Local 149,,143 P,South Boston,MA,02127,Active,FS,Eating & Drinking,02/04/2011 01:14:58 PM,+16172690900,106247,"(42.33337, -71.02731)"
Locale,,350 Hanover,Boston,MA,02113,Active,FS,Eating & Drinking,04/23/2012 10:15:51 AM,+10000000000,69117,"(42.36512, -71.05339)"
LOCONTES RESTAURANT,,116 Salem,Boston,MA,02113,Active,FS,Eating & Drinking,12/07/2006 01:34:23 PM,+17813966316,157396,"(42.364676, -71.055658)"
Loews Boston Hotel,,350 Stuart,Boston,MA,02116,Active,FS,Eating & Drinking,09/19/2013 09:46:31 AM,+16172667200,131656,"(42.34924, -71.07244)"
Lolita Cocina & Tequila Bar,,265 Dartmouth,Boston,MA,02116,Active,FS,Eating & Drinking,12/10/2010 12:41:45 PM,+16173695609,46340,"(42.35074, -71.07729)"
LOLLICUP TEA ZONE,,1 Brighton,Allston,MA,02134,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:35:36 PM,+16176696228,157732,"(42.352411, -71.125329)"
Longhorn Steakhouse 5148,,201 BROOKLINE ,BOSTON,MA,02215,Active,FS,Eating & Drinking,12/07/2006 01:35:21 PM,+16177761529,,"(42.3594, -71.0587)"
LONGWOOD HOTEL CORP.,,342 LONGWOOD ,BOSTON,MA,02115,Active,FS,Eating & Drinking,12/07/2006 01:34:50 PM,+16175326204,,"(42.3594, -71.0587)"
Lorenz Island Kuisine,,651 Washington,Dorchester,MA,02124,Active,FS,Eating & Drinking,05/08/2007 02:40:55 PM,+16177853619,146132,"(42.288843, -71.071294)"
Lorettas Last Call,,1 Lansdowne,Boston,MA,02215,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:35:47 PM,+16172680233,156198,"(42.347312, -71.094489)"
Los Amigos Mexican Grill,,1741 Centre,West Roxbury,MA,02132,Active,FT,Eating & Drinking w/ Take Out,05/24/2011 02:15:13 PM,+10000000000,27711,"(42.28746, -71.15016)"
Los Antojitos Restaurant,,5272 Washington,West Roxbury,MA,02132,Active,FT,Eating & Drinking w/ Take Out,03/11/2014 08:33:16 AM,+10000000000,145692,"(42.25919, -71.15923)"
LOS ARRIEROS REST,,13 Meridian,East Boston,MA,02128,Active,FS,Eating & Drinking,12/07/2006 01:34:31 PM,+16175691666,94394,"(42.370601, -71.038751)"
Los Pinos Restaurante Mexican Grill,,82 BENNINGTON ST,BOSTON,MA,02128,Active,FT,Eating & Drinking w/ Take Out,03/31/2008 02:25:51 PM,+16175671761,,"(42.3594, -71.0587)"
L'OSTERIA RESTAURANT,,104 Salem,Boston,MA,02113,Active,FS,Eating & Drinking,12/07/2006 01:34:30 PM,+16177237847,157357,"(42.364291, -71.055638)"
LOWER DINING CORCORAN DINING FACILITY,,60 ST THOMAS MORE,BRIGHTON,MA,02135,Active,FS,Eating & Drinking,03/23/2007 04:42:00 PM,+16175523181,,"(42.3594, -71.0587)"
Lower Mills Pub,,2269 Dorchester,Dorchester,MA,02124,Active,FS,Eating & Drinking,12/07/2006 01:33:58 PM,+16172654520,157558,"(42.272987, -71.068051)"
LTK Bar and Kitchen and Legal Test Kitchen,,225 Northern,Boston,MA,02210,Active,FS,Eating & Drinking,12/07/2006 01:36:42 PM,+16173307430,103889,"(42.348075, -71.039263)"
Lucca Back Bay,,116 Huntington,Boston,MA,02116,Active,FS,Eating & Drinking,01/11/2007 03:46:44 PM,+16172472400,76240,"(42.34651, -71.07976)"
Lucca North End,,226 Hanover,Boston,MA,02113,Active,FS,Eating & Drinking,12/07/2006 01:35:18 PM,+19786646956,161061,"(42.363199, -71.055433)"
LUCKY BOSTON CHINESE REST.,,3096 Washington,Roxbury,MA,02119,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:34:42 PM,+16174458302,144623,"(42.31506, -71.09877)"
LUCKY CAFE,,1107 DORCHESTER ,DORCHESTER,MA,02125,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:36:37 PM,+16178229888,,"(42.3594, -71.0587)"
LUCKY'S,,355 Congress,Boston,MA,02127,Active,FS,Eating & Drinking,12/07/2006 01:35:20 PM,+16172680233,42108,"(42.350051, -71.04848)"
LUCKY'S LOUNGE,,100 LOGAN AIRPORT TRMNL A,EAST BOSTON,MA,02128,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:36:16 PM,+16172680233,,"(42.3594, -71.0587)"
Lucy Ethopian Cafe,,334 Massachusetts,Boston,MA,02115,Active,FS,Eating & Drinking,04/08/2010 02:34:28 PM,+16176061336,156790,"(42.34261, -71.084169)"
Lufthansa Business Lounge,,500 Terminal,East Boston,MA,02128,Active,FS,Eating & Drinking,07/30/2011 02:02:57 PM,+18006453880,341351,"(42.3594, -71.0587)"
Lufthansa Senator,,500 Terminal,East Boston,MA,02128,Active,FS,Eating & Drinking,07/30/2011 02:14:26 PM,+18006453880,341351,"(42.3594, -71.0587)"
LULUS' ALLSTON,,417 Cambridge,Allston,MA,02134,Active,FS,Eating & Drinking,06/14/2013 09:36:41 AM,+10000000000,25121,"(42.355123, -71.134062)"
LY4/LB4/LS4,Aramark Corporation,4 Yawkey,Boston,MA,02115,Active,FT,Eating & Drinking w/ Take Out,11/16/2008 11:26:02 AM,+16175366683,156417,"(42.346723, -71.09868)"
M.G.S. Cafe Inc.,,720 HARRISON ,BOSTON,MA,02118,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:34:15 PM,+10006388787,,"(42.3594, -71.0587)"
M.J. O'CONNOR'S,,27 COLUMBUS ,BOSTON,MA,02116,Active,FS,Eating & Drinking,12/07/2006 01:35:15 PM,+16177894111,,"(42.3594, -71.0587)"
M/V Fort Independence,,1A LONG WHARF,Financial District,MA,02110,Active,FS,Eating & Drinking,08/08/2012 09:48:47 AM,+16172274321,0,"(42.3594, -71.0587)"
M/V Fort Warren,,1A LONG WHARF,Financial District,MA,02110,Active,FS,Eating & Drinking,08/08/2012 09:49:25 AM,+16172274321,0,"(42.3594, -71.0587)"
M/V Frederick Nolan Jr.,,1A LONG WHARF,Financial District,MA,02110,Active,FS,Eating & Drinking,08/08/2012 09:48:03 AM,+16172274321,0,"(42.3594, -71.0587)"
M/V MAJESTY,,1 Long Wharf,Boston,MA,02110,Active,FS,Eating & Drinking,06/06/2014 03:16:35 PM,+16172274321,156129,"(42.360005, -71.051226)"
M/V Regency,,1A LONG WHARF,Financial District,MA,02110,Active,FS,Eating & Drinking,08/08/2012 09:38:51 AM,+16172274321,0,"(42.3594, -71.0587)"
M/V Rita,,1A LONG WHARF,Financial District,MA,02110,Active,FS,Eating & Drinking,08/08/2012 09:47:22 AM,+16172274321,0,"(42.3594, -71.0587)"
M/V Rookie,,1A LONG WHARF,Financial District,MA,02110,Active,FS,Eating & Drinking,08/08/2012 09:44:27 AM,+16172274321,0,"(42.3594, -71.0587)"
Ma Soba,,156 Cambridge,Boston,MA,02114,Active,FS,Eating & Drinking,12/07/2006 01:36:08 PM,+10009736680,157515,"(42.360978, -71.064668)"
